,T Crawl [F],HR Crawl [lb/lb],RH_crawl [%]
154,46.64,0.0038523807498112113,47.93898676783721
155,46.64,0.0038485217408218203,47.89126062303532
156,46.64,0.003844792532349268,47.845139221864706
157,46.64,0.0038413096536619885,47.80206383532021
158,46.64,0.0038378338365290003,47.759075306315026
159,46.64,0.0038345497280524955,47.71845737039674
160,46.64,0.0038314015212483872,47.67951986953562
161,46.64,0.0038283533648082514,47.64181943349888
162,46.64,0.003825184465605788,47.602625228422944
163,46.64,0.0038220086695098226,47.56334532156876
164,46.64,0.0038188916904580597,47.52479250698588
165,46.64,0.0038156955505857285,47.485260181305954
166,46.64,0.0038124860045323943,47.44556163125084
167,46.64,0.0038092948934486935,47.40609069773547
168,46.64,0.003806027519883662,47.365676054541986
169,46.64,0.0038027517637550363,47.325157302457946
170,46.64,0.0037992476490993576,47.28181344968145
171,46.64,0.0037956786982574118,47.23766711212584
172,46.64,0.0037920821872839197,47.19317935854387
173,46.64,0.0037883649572395726,47.147197809108114
174,46.64,0.0037847036629742145,47.101907642387744
175,46.64,0.003780979625749944,47.05584080229615
176,46.64,0.003777148498564975,47.00844867280278
177,46.64,0.0037735342846011506,46.96373928937035
178,46.64,0.0037700678422477652,46.920857419156484
179,46.64,0.0037667643436625985,46.87999081419279
180,46.64,0.0037637594323016903,46.84281756878374
181,46.64,0.0037614601929504103,46.81437383020728
182,46.64,0.00375973483879935,46.79302945035584
183,46.64,0.0037581863030254218,46.77387239283583
184,46.64,0.0037563067098671343,46.75061967104944
185,46.64,0.003754200620707527,46.72456476814579
186,46.64,0.0037515650356873486,46.69195910571293
187,46.64,0.0037489828508262407,46.66001380727524
188,46.64,0.003746277625945141,46.62654604601779
189,46.64,0.003743540227438597,46.59267995331561
190,46.64,0.0037405555324259267,46.55575406103007
191,46.64,0.003737046637339718,46.51234244739226
192,46.64,0.003733826099466833,46.472497924797764
193,46.64,0.0037306526930758425,46.4332361120848
194,46.64,0.0037271646619250532,46.390081259867905
195,46.64,0.003724551613935851,46.35775161757269
196,46.64,0.003722066338650266,46.327002578119156
197,46.64,0.0037195491263207307,46.29585814894961
198,46.64,0.003717570846989716,46.2713815394579
199,46.64,0.0037156699120893598,46.24786174173225
200,46.64,0.003713600400175425,46.22225601978606
201,46.64,0.0037118694677009006,46.200839354060776
