,T Crawl [F],HR Crawl [lb/lb],RH_crawl [%]
146,50.9,0.005817800919869465,72.41766776680669
147,50.9,0.005812148708405679,72.34796269267446
148,50.9,0.005806531347026041,72.27868615847638
149,50.9,0.005801332905510979,72.21457488061067
150,50.9,0.005796166443661456,72.15085694912817
151,50.9,0.005792084806039057,72.10051740429982
152,50.9,0.005790730357399261,72.08381260961299
153,50.9,0.005789595351280119,72.06981420552236
154,50.9,0.005784198485622581,72.00325219221094
155,50.9,0.005783594571890455,71.99580377664938
156,50.9,0.0057828473380018685,71.98658769129206
157,50.9,0.005782103956034113,71.97741909222113
158,50.9,0.0057816264198144035,71.97152932512148
159,50.9,0.005782117028528617,71.9775803237355
160,50.9,0.005783127793555706,71.99004672103437
161,50.9,0.005784134089335535,72.0024579564306
162,50.9,0.005785080611885936,72.0141319372529
163,50.9,0.005786078272990307,72.02643659974936
164,50.9,0.005787072949970148,72.03870441858167
165,50.9,0.005796482935263262,72.15476026760633
166,50.9,0.005808370187052745,72.30136392872323
167,50.9,0.005817631086948739,72.41557334535419
168,50.9,0.005829508978320392,72.56205169848147
169,50.9,0.005841380413325052,72.70844489328088
170,50.9,0.005853246105153952,72.85476173335464
171,50.9,0.005864875556741866,72.99816010848548
172,50.9,0.005876224852798233,73.138098869515
173,50.9,0.005888072603661452,73.28417826603464
174,50.9,0.005902330260612348,73.45996380947484
175,50.9,0.0059165784524859415,73.63562468043112
176,50.9,0.005931173143478127,73.81554914971038
177,50.9,0.005945660593770628,73.99414327505951
178,50.9,0.0059579486407362525,74.1456177839054
179,50.9,0.005970236575397949,74.29708497987467
180,50.9,0.0059823008926021175,74.44578998851583
181,50.9,0.005991582333946463,74.56018932618609
182,50.9,0.006000915034406551,74.67521705337955
183,50.9,0.006010165780670949,74.78923130165397
184,50.9,0.006022411389261619,74.94015167336265
185,50.9,0.006036995990391395,75.11989115841854
186,50.9,0.0060532569702972765,75.32028036150105
187,50.9,0.006071278590384093,75.5423543674993
188,50.9,0.006089315985784389,75.7646100053766
189,50.9,0.00610988332626164,76.01802388785457
190,50.9,0.006133908368913823,76.3140197209526
191,50.9,0.006158513428501363,76.61713806875296
192,50.9,0.006183631248437546,76.92654879590053
193,50.9,0.00620913454600403,77.24068266390644
194,50.9,0.006235047739029631,77.55983924593589
195,50.9,0.006260486313025869,77.87312463123382
196,50.9,0.006286231373118125,78.19015867371856
197,50.9,0.006312353269195747,78.51180665527383
198,50.9,0.006339072264508819,78.84077925708135
199,50.9,0.006364512060364142,79.15397595426393
200,50.9,0.006389963519788845,79.46729086639802
201,50.9,0.006415443553861552,79.78093211668808
202,50.9,0.006437845034097303,80.05665752899164
203,50.9,0.006458563688779688,80.31165262530669
204,50.9,0.00647746533748921,80.54427023152846
205,50.9,0.006496711012544085,80.78110730203466
206,50.9,0.006515949847190747,81.01784569672253
207,50.9,0.006532736453468753,81.22439700281335
208,50.9,0.006551973519743121,81.46108650110105
209,50.9,0.006572115722375426,81.70889711143978
210,50.9,0.006594510839688235,81.98440680638234
211,50.9,0.006616822842672666,82.25887448725186
212,50.9,0.006642908019242995,82.57973257809577
213,50.9,0.006667432288490125,82.88136659895886
214,50.9,0.006694461550865664,83.21378329205426
215,50.9,0.006720191478485549,83.53019368978227
216,50.9,0.0067444760135558475,83.82880580537248
217,50.9,0.006769453241652615,84.13591148002118
218,50.9,0.006793118809781596,84.42686722406526
219,50.9,0.006816024689412388,84.70846213770797
220,50.9,0.006838941070869443,84.99016562575875
221,50.9,0.0068634103149100255,85.29093527223812
222,50.9,0.006887748171171739,85.59006671496797
223,50.9,0.006912097176249835,85.88931201572204
224,50.9,0.006935190367128955,86.1731021543051
225,50.9,0.006956159236463018,86.43076864324902
226,50.9,0.006975109267920813,86.66361277386707
227,50.9,0.006992701510158055,86.87976082406215
228,50.9,0.007009686162574903,87.08843221619048
229,50.9,0.007025161650002102,87.27855237688019
230,50.9,0.007040476260716807,87.46668691766494
231,50.9,0.007055508080696303,87.65133856590126
232,50.9,0.007070959403305749,87.84113420772455
233,50.9,0.007087927120524967,88.0495456744115
234,50.9,0.007104895383507017,88.25795260086444
235,50.9,0.007121864192269453,88.46635498712392
236,50.9,0.0071394651910087386,88.68250973423618
237,50.9,0.007157066755880214,88.89865933819193
238,50.9,0.00717466485073939,89.11475423859746
239,50.9,0.007197101499151229,89.39024637666549
240,50.9,0.0072208362510589475,89.68165610879758
241,50.9,0.007242556364227889,89.94831131217651
242,50.9,0.007265833393328014,90.23406014781482
243,50.9,0.00728986372669909,90.52903436901218
244,50.9,0.007313139555611724,90.81472550977338
245,50.9,0.007335701817542819,91.09163804618267
246,50.9,0.0073609488378816885,91.40147778332191
247,50.9,0.007388035376861776,91.73386505554271
248,50.9,0.0074146152387186874,92.06000692358775
249,50.9,0.007438322166528208,92.35087389656113
250,50.9,0.007460595638191643,92.62413342835377
251,50.9,0.007482304871001065,92.89045204956116
252,50.9,0.007500315839676063,93.11138816925015
253,50.9,0.007516193189054049,93.30614122068191
254,50.9,0.0075302174462349184,93.47815589852182
255,50.9,0.007544236327957304,93.65009698346678
256,50.9,0.007557784998290434,93.81626366528572
257,50.9,0.007574131724695214,94.01673738147457
258,50.9,0.007590446068727158,94.21680358504922
259,50.9,0.007608893536824141,94.44301624256406
260,50.9,0.007628448897870104,94.68279999729965
261,50.9,0.007647994031937527,94.92244346712116
262,50.9,0.007667627053971857,95.16314955485402
263,50.9,0.007686446270948661,95.39386408464527
264,50.9,0.007691958883893291,95.4614434507659
265,50.9,0.007696941742195327,95.52252751304749
266,50.9,0.007701906061909185,95.58338335232695
267,50.9,0.007706890906461603,95.64448983277968
268,50.9,0.007711789137726797,95.70453362589957
269,50.9,0.007718230763096379,95.78349532338547
270,50.9,0.007725275512909203,95.86984829449004
271,50.9,0.007730210819340328,95.93034302838265
272,50.9,0.007734839001131204,95.98707230698915
273,50.9,0.007738956515753067,96.03754145458431
274,50.9,0.007743984966995251,96.0991752276615
275,50.9,0.007749639221389437,96.16847829998318
276,50.9,0.007756023484907405,96.24672745306236
277,50.9,0.007763060098603701,96.33297034163981
278,50.9,0.007769572832756691,96.4127906848795
279,50.9,0.007777931727647493,96.51523523223693
280,50.9,0.007786941750310686,96.62565679477963
281,50.9,0.007801318935192486,96.80184861152237
282,50.9,0.007815661716339994,96.97761079597389
283,50.9,0.007830151369295104,97.15516467721459
284,50.9,0.007845611732452781,97.34460447611087
285,50.9,0.00786198762336497,97.54525232851996
286,50.9,0.007880353165557352,97.77026624394392
287,50.9,0.007900752572100635,98.02018360449816
288,50.9,0.00792218303172651,98.28271517417492
289,50.9,0.007942741177577777,98.53454376846928
290,50.9,0.007963314847263498,98.78654606682625
291,50.9,0.007983923970885655,99.03896612903797
292,50.9,0.008004548653365003,99.29156022095484
293,50.9,0.008025169016309532,99.54408487654177
294,50.9,0.008046691499447095,99.80763960099944
295,50.9,0.008068230240422898,100.07137538419192
296,50.9,0.008088878889987966,100.32419532005983
297,50.9,0.008109523268832101,100.57694639956847
298,50.9,0.008130203110679775,100.83011505052617
299,50.9,0.00814882771830948,101.05810870235715
300,50.9,0.008164654130737352,101.2518375772338
301,50.9,0.00817752282009677,101.40935420912297
302,50.9,0.00819038161075117,101.56674325166242
303,50.9,0.00820324290352979,101.72415649447576
304,50.9,0.008216094318174407,101.8814424177663
305,50.9,0.00823087989054538,102.06239217903475
306,50.9,0.008246667884388789,102.25560046659629
307,50.9,0.008262463128965794,102.44888779905594
308,50.9,0.008278250421491155,102.6420681404137
309,50.9,0.008295009824466276,102.84713306765343
310,50.9,0.008310796883441995,103.04029059998471
311,50.9,0.008327558668482388,103.24536349163391
312,50.9,0.008345196384845417,103.46114123136118
313,50.9,0.008361977758669262,103.66643136669782
314,50.9,0.00838058928508152,103.8940973658914
315,50.9,0.008400178808270571,104.13371221470453
316,50.9,0.008418840549604845,104.36196478324034
317,50.9,0.008437514755525743,104.59035627882984
318,50.9,0.008456201434358638,104.81888677739215
319,50.9,0.008474900594434459,105.04755635487679
320,50.9,0.008493630070476824,105.27658306440301
321,50.9,0.008509434620989357,105.46983278046834
322,50.9,0.008526341707446069,105.67655299900585
323,50.9,0.00854217997256616,105.870194853871
324,50.9,0.00855604549972978,106.03970962627078
325,50.9,0.008568160613625687,106.18781839465532
326,50.9,0.008578561304396845,106.31496358745231
327,50.9,0.008588964036659161,106.44212954107213
328,50.9,0.008599214081753664,106.5674248993433
329,50.9,0.008612205753889008,106.72622773394238
330,50.9,0.00862799567287438,106.91922594205407
331,50.9,0.008643517289512128,107.10893530368828
332,50.9,0.008661428360497277,107.32783761113862
333,50.9,0.008680277168386746,107.55818715478216
334,50.9,0.00870125055923497,107.81448484595388
335,50.9,0.008720176234656976,108.04574454428872
336,50.9,0.008740867847503966,108.2985669907433
337,50.9,0.008762413425926196,108.56180606731895
338,50.9,0.0087852934579009,108.84132951039342
339,50.9,0.008808217462239356,109.12136982272587
340,50.9,0.008835478331447034,109.45436290903672
341,50.9,0.008863571583700434,109.79749348944212
342,50.9,0.008892023430947457,110.14497279484827
343,50.9,0.008921516182385757,110.5051314662135
344,50.9,0.008949989220484468,110.8528056869255
345,50.9,0.008976314318824783,111.17422425424633
346,50.9,0.008998626714846124,111.44662838478645
347,50.9,0.009018828657289936,111.69325011752302
348,50.9,0.009036610602285286,111.91031588260121
349,50.9,0.009053181393960351,112.11258598010625
350,50.9,0.00906975771695241,112.31491296644205
351,50.9,0.00908626027743014,112.51632906474423
352,50.9,0.009105145336000315,112.74681096566258
353,50.9,0.009123295284359373,112.96830824541073
354,50.9,0.00914036358919849,113.17659380294234
355,50.9,0.009157696090343354,113.38809183480707
356,50.9,0.00917605164913489,113.6120609550527
357,50.9,0.009194419430016268,113.83616616514229
358,50.9,0.009213788652479194,114.07247582955739
359,50.9,0.009233172506231813,114.30894947969709
360,50.9,0.00925440983912577,114.56801800624964
361,50.9,0.00927564724444776,114.8270699835924
362,50.9,0.009295999268512383,115.07530580312677
363,50.9,0.009316368336209168,115.32373347918816
364,50.9,0.00933581194340958,115.56085898688961
365,50.9,0.009354095439768725,115.78382297803338
366,50.9,0.0093723762892215,116.0067417789689
367,50.9,0.009390670955167114,116.22981613558477
368,50.9,0.009408979448047946,116.45304614703029
369,50.9,0.009427301778314261,116.67643191250426
370,50.9,0.009444688929237416,116.88840398659752
371,50.9,0.009461084116972565,117.08827203993022
372,50.9,0.0094754100636063,117.2629061948485
373,50.9,0.009489729758587924,117.43745622276127
374,50.9,0.00950500981641784,117.62370386979282
375,50.9,0.00951931752912866,117.79809149293776
376,50.9,0.009533619012220971,117.97239529001222
377,50.9,0.00954888295379218,118.15842064096131
378,50.9,0.009564155587918455,118.34454292981937
379,50.9,0.009579436919550058,118.53076220219056
380,50.9,0.009596921213705227,118.74381586079177
381,50.9,0.009613160136820079,118.94168357053533
382,50.9,0.009630502782807138,119.15298866501655
383,50.9,0.009647978582057168,119.36590437822
384,50.9,0.00966740710413152,119.6025971827216
385,50.9,0.009688908508642279,119.86452641915788
386,50.9,0.009711348566073108,120.1378712706594
387,50.9,0.00973597324055789,120.43780483818851
388,50.9,0.009760282265695502,120.73387079626954
389,50.9,0.009784629373318646,121.03037773200363
390,50.9,0.009808064501208472,121.3157566980772
391,50.9,0.00982971755319549,121.57941579199993
392,50.9,0.009850149471757184,121.82818914260314
393,50.9,0.009868966209093033,122.05728226410619
394,50.9,0.009887503154553962,122.2829555867752
395,50.9,0.00990596882682703,122.50774804704166
396,50.9,0.009927616436031619,122.77125919014892
397,50.9,0.00995071130524371,123.05236757565008
398,50.9,0.009972663993791228,123.31955440662053
399,50.9,0.009995158700512595,123.59331890051746
400,50.9,0.010019985251869323,123.89543972489841
401,50.9,0.010045420198345631,124.20493965314603
402,50.9,0.010073284449657147,124.54397148535826
403,50.9,0.010098580847556216,124.85173366738276
404,50.9,0.01012607762911176,125.18623831518457
405,50.9,0.01015211996256507,125.50302243444061
406,50.9,0.010177553988255662,125.81238178272261
407,50.9,0.010203002441223411,126.12189169808732
408,50.9,0.01022933561870821,126.44213560227946
409,50.9,0.010255683733507874,126.76253446156981
410,50.9,0.010282727571282069,127.0913656926296
411,50.9,0.010310456969736018,127.4285035787162
412,50.9,0.01033753187725393,127.75765554054996
413,50.9,0.010363484017521681,128.07313146622573
414,50.9,0.010390714976425589,128.404124954622
415,50.9,0.01041860556440626,128.74310671233675
416,50.9,0.010445980805667714,129.07579587744632
417,50.9,0.010472111503034141,129.39333333030302
418,50.9,0.010496602179072223,129.69091759765018
419,50.9,0.01052160570770178,129.99470972090228
420,50.9,0.010549311034547438,130.33130055937653
421,50.9,0.010575082382518886,130.64436909994635
422,50.9,0.0106007370454483,130.9559948214989
423,50.9,0.010626065347135944,131.26363145532537
424,50.9,0.010648923592017745,131.54124572044995
425,50.9,0.010674362445600969,131.85017799059463
426,50.9,0.010699781906766693,132.1588499409287
427,50.9,0.01072557879179782,132.4720796414185
428,50.9,0.01074901835701994,132.7566642581654
429,50.9,0.01077243958608249,133.041005191169
430,50.9,0.010798481753199272,133.35714040408604
431,50.9,0.010824529076196071,133.67331217672665
432,50.9,0.010850581556093659,133.98952050923685
433,50.9,0.010876973249083988,134.30981944674224
434,50.9,0.01090814341694074,134.6880772403971
435,50.9,0.010937033487958306,135.03863221717037
436,50.9,0.010968614353283555,135.42180094511636
437,50.9,0.011002435782054308,135.83211189205912
438,50.9,0.011036276482891138,136.24261275673308
439,50.9,0.01106835827000504,136.63173678586685
440,50.9,0.011102691341368954,137.04812323580745
441,50.9,0.011133230870337468,137.41846420705295
442,50.9,0.011161574408349282,137.76214328402318
443,50.9,0.011186973448280863,138.07009275865062
444,50.9,0.01121075906828644,138.35845799619904
445,50.9,0.011234114182976375,138.6415829171391
446,50.9,0.011254569564784867,138.8895383534794
447,50.9,0.01127792623899988,139.17264300039025
448,50.9,0.011301900262868807,139.46320878078592
449,50.9,0.011329113465740299,139.79300683369522
450,50.9,0.011356170532456914,140.12088456574241
451,50.9,0.011385547690102839,140.47684545515705
452,50.9,0.011416562471349206,140.85261347757412
453,50.9,0.0114476776957383,141.22956146745727
454,50.9,0.0114764318545715,141.5778732064149
455,50.9,0.011507434980812897,141.95339224584094
456,50.9,0.011538028396804853,142.32391272252835
457,50.9,0.011568574893562457,142.69382925101522
458,50.9,0.011601731574846936,143.09531460846432
459,50.9,0.011632672969858248,143.46993775493138
460,50.9,0.011664849602458262,143.85947774024655
461,50.9,0.0116962886728486,144.2400503635714
462,50.9,0.011728473891434298,144.62961605585903
463,50.9,0.011758522478911985,144.99328452548517
464,50.9,0.011787888314471513,145.348656546071
465,50.9,0.011817610587124704,145.70830847182327
466,50.9,0.01184461099496278,146.0349954549883
467,50.9,0.011869121936409458,146.3315374474576
468,50.9,0.011890630236796476,146.59173353932334
469,50.9,0.011909188049377028,146.81622199254653
470,50.9,0.011927433275788397,147.03691636753135
471,50.9,0.011945309729657846,147.2531377456114
472,50.9,0.011963533222542035,147.47354411815917
473,50.9,0.011985100436283654,147.7343751786305
474,50.9,0.0120065559020514,147.9938371643289
475,50.9,0.012027828117252648,148.25106575453125
476,50.9,0.012051142320665014,148.5329667163277
477,50.9,0.012073396958490405,148.80203672456952
478,50.9,0.012097920669441096,149.09851911754166
479,50.9,0.012121460599564223,149.38308639981122
480,50.9,0.012148103883017332,149.70514371630156
481,50.9,0.012175034948233708,150.03065216317057
482,50.9,0.012201915980417016,150.35552830389818
483,50.9,0.01223012372441643,150.696409074292
484,50.9,0.012260350390201147,151.0616541558583
485,50.9,0.012288084100020991,151.39674488230798
486,50.9,0.012315833714725635,151.73199844889388
487,50.9,0.0123435992434363,152.06741491920644
488,50.9,0.012372131729317974,152.41206588575446
489,50.9,0.012399000934601065,152.7365973277633
490,50.9,0.012426913207803529,153.07369803221377
491,50.9,0.0124545082079962,153.40693782337712
492,50.9,0.012481492606519084,153.73277589783393
493,50.9,0.012505928030902367,154.02781105801517
494,50.9,0.01253274516560763,154.3515770129257
495,50.9,0.012559455157865615,154.6740222223914
496,50.9,0.012588509658604167,155.02473970514967
497,50.9,0.012618095819462879,155.38184186503062
498,50.9,0.012646423739432464,155.72372597265561
499,50.9,0.012677824952173537,156.10266537950207
500,50.9,0.012710472583032987,156.49660638608407
501,50.9,0.01274144200717797,156.87025993871248
502,50.9,0.012774965253787192,157.27468487673207
503,50.9,0.012808414417988261,157.67817350718545
504,50.9,0.012841847721525544,158.08142832230072
505,50.9,0.012875393598104816,158.48599824365937
506,50.9,0.012907031743689725,158.86752137379136
507,50.9,0.012938693889942326,159.24929585886608
508,50.9,0.012970406174714712,159.6316367346847
509,50.9,0.013002966730356894,160.02416509625544
510,50.9,0.013035692852003997,160.41864884752982
511,50.9,0.013068329727357594,160.81201632143228
512,50.9,0.013102483493702253,161.22362336505103
513,50.9,0.013133712570681685,161.59994451687263
514,50.9,0.01316117641943156,161.93086278507786
515,50.9,0.01318843035696167,162.259223493176
516,50.9,0.01321589026376096,162.5900372595292
517,50.9,0.013240607152019064,162.88778099514306
518,50.9,0.013267540347299529,163.21219635191127
519,50.9,0.013293605462700996,163.52612933096177
520,50.9,0.013321761614903093,163.86521819225717
521,50.9,0.013349089611775701,164.19430470818153
522,50.9,0.013378647081891466,164.55020689795657
523,50.9,0.01341029534037629,164.9312476090815
524,50.9,0.013441296233295643,165.3044573250415
525,50.9,0.013474177876038105,165.70026898204696
526,50.9,0.013509521950108233,166.1256763936055
527,50.9,0.013544087295324518,166.54166512201124
528,50.9,0.013578855491333442,166.9600494798585
529,50.9,0.013613013598040114,167.37104772816355
530,50.9,0.013645997167350855,167.76787174701616
531,50.9,0.013681032951021337,168.18934076882897
532,50.9,0.013716038836600412,168.61040372554393
533,50.9,0.013748555997269294,169.00148988879076
534,50.9,0.013782947938283963,169.41508063205725
535,50.9,0.013815436292511855,169.80573811320454
536,50.9,0.013847946305895425,170.19661607140245
537,50.9,0.013877023361154445,170.5461846477609
538,50.9,0.013904552457043542,170.87711396860007
539,50.9,0.013930689280511924,171.1912801616469
540,50.9,0.0139543753878426,171.4759662920406
541,50.9,0.01397526356251686,171.72700614067605
542,50.9,0.013996134283454004,171.97781975479452
543,50.9,0.014017009065514605,172.22866570642418
544,50.9,0.014038472113128187,172.48656349797668
545,50.9,0.014059945489114207,172.74456797525067
546,50.9,0.014081416215768887,173.00252320242814
547,50.9,0.014102968128837975,173.26143631135068
548,50.9,0.014124524223287317,173.52038210254264
549,50.9,0.014146535722418729,173.78478039964273
550,50.9,0.01416855149209668,174.04921169047915
551,50.9,0.014190785417692595,174.3162446747251
552,50.9,0.014212365503711364,174.57540709111095
553,50.9,0.014234593323681374,174.8423299777101
554,50.9,0.01425404428750539,175.0758916713397
555,50.9,0.014277891362753523,175.3622211449934
556,50.9,0.014301250805093086,175.64267484864183
557,50.9,0.01432293914475923,175.9030468408541
558,50.9,0.014345797865974291,176.1774502385842
559,50.9,0.01436690781470351,176.43084330180812
560,50.9,0.014387292430129968,176.67551387806924
561,50.9,0.014407640239229408,176.91972704586277
562,50.9,0.0144274391861236,177.157337811767
563,50.9,0.01444398486909938,177.3558942248115
564,50.9,0.014459992728294733,177.54798665892196
565,50.9,0.014474542311063949,177.72257156380874
566,50.9,0.01448908292329277,177.89704085340588
567,50.9,0.014505948077039671,178.09939176897726
568,50.9,0.014522163017744281,178.2939312088563
569,50.9,0.014538364689317027,178.48830155181926
570,50.9,0.014552408820835016,178.65678002834963
571,50.9,0.014567133201926678,178.8334110410005
572,50.9,0.014581858177960936,179.01004101818847
573,50.9,0.01459584297097219,179.17778473844217
574,50.9,0.01460987646070434,179.3461051533467
575,50.9,0.014623844559965272,179.51363389254598
576,50.9,0.014637813252124961,179.68116239037164
577,50.9,0.014649242813326786,179.81823326308
578,50.9,0.014660679859263434,179.95538897093667
579,50.9,0.01467262988360555,180.09869117021717
580,50.9,0.014685182109405054,180.2492090504956
581,50.9,0.014697121437577504,180.39237196547217
582,50.9,0.014709059074331855,180.5355092304797
583,50.9,0.014726122457064941,180.74009701718862
584,50.9,0.014745244279201961,180.96935220023212
585,50.9,0.014763642961246147,181.1899245195494
586,50.9,0.01478202078834359,181.41023409413134
587,50.9,0.014800962438565168,181.63728935481566
588,50.9,0.014818646622046643,181.84925905593582
589,50.9,0.014833089117064375,182.02236384776725
590,50.9,0.01484831250910162,182.2048198112267
591,50.9,0.014866417142743152,182.42179678228217
592,50.9,0.014884950765215925,182.64390223815872
593,50.9,0.014905234360027449,182.88696440719352
594,50.9,0.014925517774406514,183.13000893177642
595,50.9,0.014948143301931234,183.40109939007175
596,50.9,0.014974383500006351,183.71547533356164
597,50.9,0.015002244122346511,184.04923674286516
598,50.9,0.015030844493512597,184.39182973837575
599,50.9,0.015060844140863434,184.75115107437756
600,50.9,0.015093294995520413,185.13979368826335
601,50.9,0.015128624003792682,185.5628610453102
602,50.9,0.015164570975273786,185.99328039710332
603,50.9,0.015200967486577722,186.42903293534016
604,50.9,0.015237886937594477,186.87099544261858
